Barcode,IssueDate,IsActive,SSN
23499,2016-12-30 23:02:31.580,1,0611363335
23500,2018-10-05 22:26:13.920,1,1205623863
23501,2018-12-05 19:25:13.070,0,1203523689
23502,2013-07-19 00:12:20.110,0,1400530715
23503,2015-09-04 10:31:00.350,1,1307585210
23504,2016-05-24 03:01:02.490,0,1100796888
23505,2015-11-12 00:03:24.720,1,1211580458
23506,2019-04-26 09:27:45.990,1,1312241573
23507,2015-11-04 11:32:14.920,1,1212573361
23508,2014-09-06 23:01:06.900,0,1406735592
23509,2014-10-11 05:49:28.740,1,0809540031
23510,2019-10-25 16:24:56.180,1,0708941020
23511,2020-02-08 12:44:31.530,0,1206381312
23512,2019-10-31 05:47:39.480,0,1006543153
23513,2014-12-26 21:42:15.770,1,1402964187
23514,2014-09-21 03:23:15.040,0,1205562102
23515,2017-11-07 14:09:39.880,1,1201795618
23516,2015-03-02 17:19:55.990,1,0605894322
23517,2015-01-26 17:28:57.460,1,1211027706
23518,2016-08-11 10:55:33.590,1,0602135999
23519,2019-04-18 03:16:09.810,1,1311598217
23520,2017-04-01 06:54:53.520,0,1107939316
23521,2013-06-15 11:22:27.820,1,0203566778
23522,2018-07-10 05:55:10.880,0,1001795635
23523,2016-11-26 19:10:09.810,1,1210170195
23524,2014-08-04 03:06:12.960,0,1106719736
23525,2020-04-09 17:12:24.160,1,1300230955
23526,2018-09-19 20:35:06.930,1,1112056106
23527,2013-09-05 17:56:09.700,1,1108682819
23528,2014-06-06 20:17:55.020,0,1307707285
23529,2013-10-20 07:43:29.770,0,1406121734
23530,2019-10-31 07:29:35.650,1,1303394364
23531,2014-12-28 02:18:42.780,0,1105554730
23532,2018-06-24 07:41:56.850,0,0007020302
23533,2019-09-20 13:18:28.380,1,1005154357
23534,2020-07-13 19:05:06.610,0,1408187919
23535,2018-08-26 09:39:52.270,0,1207986200
23536,2018-11-28 00:52:17.480,0,1406164685
23537,2015-10-04 04:38:18.920,0,1208082818
23538,2018-10-24 04:30:43.960,1,1101218968
23539,2019-05-12 11:51:39.400,0,1312110419
23540,2016-02-16 12:48:19.490,1,1012349962
23541,2019-11-01 23:11:01.660,0,1309328829
23542,2019-09-18 08:25:31.650,0,1205249879
23543,2020-07-25 02:59:14.540,0,1009299836
23544,2014-03-21 13:15:05.400,1,1401571671
23545,2014-07-10 04:10:36.860,1,1301186649
23546,2015-04-25 20:46:46.700,1,1003446187
23547,2016-12-09 02:15:30.390,1,1004254726
23548,2017-02-22 18:38:54.160,1,0810131833
23549,2020-02-22 00:48:32.260,1,1401001102
23550,2017-12-10 01:00:20.430,0,1201039710
23551,2020-01-22 10:30:02.660,1,0503636110
23552,2013-12-29 02:40:07.030,0,1304616557
23553,2014-11-09 04:26:37.000,1,0811262720
23554,2020-09-30 16:07:38.070,1,1401395396
23555,2018-10-02 11:03:46.100,0,0603692778
23556,2013-11-07 13:30:02.190,1,1207980535
23557,2017-08-22 05:02:10.300,1,1209894685
23558,2014-07-13 07:24:47.380,1,1405119018
23559,2017-02-13 09:48:38.330,1,1102836957
23560,2018-02-22 03:28:17.790,0,1406674942
23561,2019-01-30 15:31:36.280,0,0906518857
23562,2014-11-09 15:14:19.890,1,1107517928
23563,2014-04-29 15:17:37.130,1,0907467142
23564,2015-12-11 22:19:53.090,0,1405860355
23565,2018-04-09 14:06:13.400,0,1208862855
23566,2015-01-27 05:02:34.680,1,1002396560
23567,2013-07-22 16:29:11.090,1,0710962963
23568,2015-06-15 02:37:09.160,0,1406438454
23569,2017-01-25 17:43:22.770,1,1106414971
23570,2019-12-11 13:17:22.400,0,0000418737
23571,2020-05-29 12:41:37.080,0,1202011587
23572,2017-04-04 12:58:13.510,0,1309640125
23573,2018-04-01 23:03:54.200,0,1309832999
23574,2016-08-11 14:27:50.320,1,1409488283
23575,2018-05-31 07:43:51.860,1,1407962953
23576,2014-09-28 02:56:56.180,0,1300430111
23577,2018-12-16 02:55:56.340,0,0908345256
23578,2016-02-18 05:55:04.410,0,1105210197
23579,2013-07-06 22:55:36.090,0,1206998614
23580,2018-05-27 20:25:37.460,1,1010632988
23581,2015-03-23 18:19:36.540,1,1403702785
23582,2017-07-13 23:17:15.540,1,1103724524
23583,2015-04-15 19:29:22.760,0,1110233673
23584,2016-11-10 06:43:09.350,1,1012436977
23585,2020-10-08 20:59:33.000,1,1204463455
23586,2014-06-10 23:38:35.740,0,1406031283
23587,2017-01-25 03:15:19.840,1,0900908810
23588,2019-12-20 21:10:50.320,1,1309446577
23589,2015-03-24 08:01:20.510,0,0909700588
23590,2018-03-30 20:09:50.080,0,1401835281
23591,2014-09-17 19:50:07.180,1,0707016066
23592,2014-09-02 21:13:31.530,1,0306935686
23593,2015-02-19 18:42:05.620,0,0911609428
23594,2014-08-30 08:23:21.600,0,1000576282
23595,2018-01-16 21:16:43.210,0,1302793022
23596,2018-06-04 07:56:41.760,0,1304822988
23597,2018-10-31 17:07:54.510,1,1406485875
23598,2018-01-24 04:39:21.440,1,1308799383
23599,2016-12-11 23:08:52.010,0,0806919855
23600,2020-06-12 23:08:02.190,1,1005411287
23601,2015-03-16 04:17:35.600,0,1306302131
23602,2014-12-06 23:38:21.220,0,0408523613
23603,2013-07-10 00:55:31.390,0,1204453977
23604,2013-08-23 11:31:09.860,0,1211406412
23605,2018-07-13 12:18:43.350,0,1309588179
23606,2016-03-30 21:31:49.140,1,1004937440
23607,2016-09-28 03:36:12.840,1,1408216624
23608,2019-03-30 13:58:46.690,1,1002802365
23609,2015-10-13 08:23:46.200,1,0905472558
23610,2017-06-16 08:06:49.920,1,0807577138
23611,2015-11-23 10:34:05.850,1,1200667106
23612,2014-12-14 23:07:05.890,0,1300400880
23613,2014-06-18 08:29:11.290,1,1102183454
23614,2019-09-19 13:23:00.880,1,1301065105
23615,2016-05-13 09:08:41.250,0,1309998235
23616,2014-12-29 16:14:20.740,1,1309523745
23617,2020-07-26 19:44:57.130,0,0905856708
23618,2018-06-19 08:34:27.780,1,1306469027
23619,2016-03-04 01:20:20.100,1,1303645635
23620,2017-04-10 14:27:37.650,1,1301775042
23621,2019-01-02 01:47:14.840,0,1001459609
23622,2014-08-02 19:18:20.780,0,1404058859
23623,2013-09-02 18:35:48.650,0,1112439379
23624,2019-10-28 21:33:32.700,1,1408825894
23625,2018-09-04 17:27:15.220,1,1402600298
23626,2019-03-08 15:28:05.540,1,1210273321
23627,2015-07-26 18:16:07.880,0,1112890123
23628,2017-01-12 14:40:32.590,0,1401451074
23629,2019-07-26 17:11:07.120,0,1207203482
23630,2020-12-26 23:47:10.110,0,1412493530
23631,2016-11-27 09:49:01.670,1,1103959401
23632,2014-05-03 22:16:34.900,0,1108462056
23633,2020-03-08 06:46:12.410,1,1200127536
23634,2014-01-23 23:47:33.900,0,1410565384
23635,2016-08-23 16:08:01.860,1,1004699143
23636,2013-09-26 18:41:15.320,1,1101426866
23637,2017-06-15 22:21:44.150,1,1006667129
23638,2015-02-02 07:58:12.900,1,1412229029
23639,2019-04-30 18:24:26.000,1,1105948733
23640,2017-12-20 23:27:43.850,1,0905717944
23641,2018-09-12 20:02:22.910,1,1301644476
23642,2018-10-28 13:16:33.160,1,1102343152
23643,2017-08-19 12:47:04.120,1,1400732266
23644,2018-10-07 23:54:30.600,0,0500784359
23645,2015-10-18 09:35:44.220,1,0310187891
23646,2020-10-03 20:43:01.300,0,1100268212
23647,2013-08-27 12:44:20.240,0,1406433435
23648,2016-06-02 05:19:04.750,0,0903029326
23649,2019-04-18 23:14:40.360,0,0712223911
23650,2016-06-30 05:02:22.470,1,1102820970
23651,2018-11-08 12:11:44.630,1,1206658440
23652,2013-10-24 08:33:26.730,1,1401228578
23653,2015-05-04 03:19:01.340,0,0306297361
23654,2020-09-02 08:41:14.360,1,1301661254
23655,2014-11-21 21:20:47.350,1,1406226179
23656,2014-01-23 08:59:14.820,0,0006860788
23657,2014-09-15 05:02:32.560,1,1301274487
23658,2014-09-12 03:21:58.690,0,1004891542
23659,2015-12-19 18:03:54.650,1,0608675173
23660,2020-05-06 20:50:37.820,1,1112515866
23661,2014-02-15 03:15:41.260,1,2703427746
23662,2020-09-15 12:55:40.260,0,1212244383
23663,2020-09-03 20:47:39.570,1,1303065905
23664,2015-10-17 08:36:36.090,1,0712786673
23665,2013-12-29 22:17:48.240,0,0902099627
23666,2015-01-01 12:17:30.950,1,1308903289
23667,2015-10-08 16:20:53.480,0,1104094965
23668,2013-11-04 08:41:37.380,0,0910092190
23669,2016-07-07 21:14:59.010,0,0911733015
23670,2016-01-27 14:27:25.920,0,1409134490
23671,2018-07-15 17:52:36.590,0,1110785700
23672,2018-12-04 11:46:44.230,1,1407361166
23673,2020-02-19 14:10:01.790,0,1412091885
23674,2019-03-15 01:52:36.250,1,1112287200
23675,2019-07-29 18:25:14.750,0,1405223845
23676,2013-08-16 12:30:41.670,1,0803632707
23677,2017-12-14 06:31:16.660,0,1500075649
23678,2015-11-26 18:41:18.060,0,1005985034
23679,2017-06-22 11:57:48.470,0,1401578421
23680,2018-12-01 20:44:13.930,0,1310537651
23681,2018-12-22 02:43:45.300,0,0507719844
23682,2020-02-23 12:57:03.130,1,1106945404
23683,2018-09-26 15:25:52.230,0,1004556329
23684,2016-07-07 12:08:44.650,1,1312853832
23685,2015-07-31 11:35:25.470,0,1408871386
23686,2016-07-16 01:15:34.940,1,1501017340
23687,2019-12-31 18:57:33.560,1,1402921002
23688,2020-07-05 22:04:58.050,0,0810553201
23689,2020-03-04 02:26:46.560,1,1404038708
23690,2016-01-11 07:08:47.030,1,1501870244
23691,2020-01-12 13:38:42.760,0,1212831881
23692,2016-03-15 18:59:45.450,0,1212786008
23693,2020-02-14 13:54:18.260,0,1402487433
23694,2019-12-24 21:33:48.180,0,1406540440
23695,2017-04-16 20:12:02.590,0,0903660582
23696,2018-12-28 07:06:42.650,0,1001927985
23697,2019-02-23 16:28:53.590,1,1101137444
23698,2015-04-15 04:10:28.020,0,1405047634
23699,2018-03-21 01:36:42.350,0,1302324138
23700,2014-03-28 21:18:13.270,1,0603594586
23701,2018-06-08 04:22:07.810,0,1500653998
23702,2020-10-23 04:02:42.860,1,1402195661
23703,2020-11-25 08:04:05.740,0,0400697853
23704,2016-09-01 08:47:14.430,1,1007992416
23705,2018-12-16 11:09:45.880,0,0901151916
23706,2020-12-05 00:25:00.410,0,1311520398
23707,2014-09-04 18:23:24.940,1,1501365461
23708,2017-02-19 01:26:25.090,0,0102382748
23709,2014-07-17 14:15:59.610,0,1305507987
23710,2014-09-17 08:50:05.670,1,0611541521
23711,2017-02-09 02:27:58.160,1,1502219186
23712,2019-10-20 10:21:14.500,1,1503452279
23713,2018-03-22 15:24:10.230,0,1312278199
23714,2018-01-17 21:19:40.720,1,1210765634
23715,2014-10-26 18:06:52.520,0,1202959497
23716,2014-12-23 14:18:38.130,1,1211620395
23717,2015-06-01 21:29:48.020,0,0512786742
23718,2017-08-09 08:38:54.920,1,1112323112
23719,2013-08-28 21:01:10.620,0,1412335626
23720,2018-06-15 21:02:13.310,0,1006858258
23721,2016-01-01 17:19:57.390,1,1305957474
23722,2016-04-03 18:15:55.440,1,0411575174
23723,2014-09-02 06:14:50.830,0,1402684191
23724,2013-12-07 14:06:11.970,1,0607249128
23725,2017-01-15 00:48:43.170,1,0610615992
23726,2015-10-11 22:52:51.140,0,1309559448
23727,2019-10-20 21:52:25.970,0,1105197147
23728,2013-08-07 16:36:13.600,1,1307089271
23729,2015-05-10 05:40:33.660,1,1202338660
23730,2014-01-11 11:18:32.090,1,1302163477
23731,2015-06-23 20:01:48.090,1,0809341082
23732,2016-02-11 02:20:48.640,0,0501304355
23733,2018-09-07 17:04:35.720,1,1412366109
23734,2016-09-05 14:39:35.200,0,0904866144
23735,2013-12-05 16:22:06.110,0,1411244034
23736,2019-02-28 22:41:02.440,0,1405359410
23737,2020-03-30 04:52:57.390,1,1501856284
23738,2015-07-07 06:38:37.800,0,1504173968
23739,2018-07-23 00:58:58.780,0,1504310418
23740,2015-08-26 11:10:25.070,1,1407996434
23741,2015-04-23 06:52:09.990,0,1500602449
23742,2016-04-22 17:31:08.470,1,1504566017
23743,2019-06-01 07:48:58.440,0,0605501103
23744,2018-11-27 17:36:40.890,1,1304928068
23745,2019-12-02 04:40:48.880,1,1200250095
23746,2013-09-04 03:17:28.250,1,1106635518
23747,2018-12-25 03:35:35.230,1,1405648779
23748,2015-07-09 16:34:37.530,0,1404069839
23749,2018-08-10 03:26:55.660,0,1305641389
23750,2015-10-05 05:53:24.450,0,1106505281
23751,2017-01-07 09:36:54.630,0,1407042120
23752,2014-12-27 07:49:58.660,0,1203774768
23753,2015-01-27 07:09:17.400,0,1401303721
23754,2020-10-05 04:34:29.050,1,1309857467
23755,2019-03-28 03:58:15.880,0,0904526821
23756,2015-08-16 10:06:12.370,0,1101646633
23757,2019-08-02 21:47:52.020,0,1108850475
23758,2020-05-30 17:57:53.770,1,1402360216
23759,2020-08-17 07:58:31.270,0,1412652370
23760,2016-08-16 12:16:54.730,0,0706690707
23761,2014-07-28 02:32:34.430,0,1300431901
23762,2014-07-10 01:47:11.340,1,0909750177
23763,2015-03-24 19:45:51.420,1,1207580524
23764,2013-12-16 02:57:27.510,1,1412744198
23765,2020-03-26 12:48:17.580,0,1312432347
23766,2014-06-11 00:07:09.520,1,1111737204
23767,2014-07-24 17:16:38.780,1,1210022588
23768,2014-12-27 00:44:35.030,0,1310040046
23769,2017-07-25 04:57:34.610,1,1009788185
23770,2016-08-27 19:25:50.080,1,0801535475
23771,2015-09-25 09:25:40.740,1,1403046882
23772,2020-11-25 14:51:10.230,1,0608059828
23773,2020-01-18 07:39:56.150,1,1504261850
23774,2019-01-03 09:50:45.550,0,1408504562
23775,2016-08-04 14:10:03.310,0,1104061794
23776,2020-09-09 23:48:48.920,0,0008886490
23777,2017-11-03 10:26:57.000,1,1110970806
23778,2016-10-05 12:38:09.950,1,1210024059
23779,2015-01-06 09:25:23.100,1,1402524328
23780,2016-10-22 21:31:14.910,0,0805489782
23781,2017-10-17 19:17:15.910,0,1409277324
23782,2017-09-23 05:17:48.440,0,1009015125
23783,2015-12-29 13:09:17.940,1,1412847895
23784,2020-08-04 23:47:09.210,0,1401167972
23785,2018-01-04 01:41:37.470,0,1100598313
23786,2013-12-07 12:11:49.420,1,0708108412
23787,2014-06-26 19:11:31.230,0,1306776829
23788,2018-12-03 12:30:06.680,0,1009983132
23789,2018-06-11 10:41:19.320,0,1507022351
23790,2019-04-22 06:15:53.750,1,1500267511
23791,2020-07-29 00:53:10.430,1,1206820196
23792,2020-10-30 10:55:03.630,0,0412986384
23793,2015-11-19 22:40:06.530,0,1506643657
23794,2015-05-18 12:42:04.040,0,1311211935
23795,2014-07-11 08:37:50.630,1,1310815420
23796,2014-03-26 05:04:58.650,0,1306078896
23797,2014-07-11 21:45:17.050,1,1506644916
23798,2018-11-26 04:51:30.930,0,0806708109
23799,2019-09-03 04:48:23.310,1,1400970916
23800,2018-12-03 04:33:39.350,0,0910659807
23801,2020-02-11 10:00:49.480,1,1000404958
23802,2017-06-10 02:51:00.200,0,1504795126
23803,2018-12-15 11:37:02.930,1,1503152168
23804,2015-05-25 08:01:05.580,0,1009329876
23805,2013-06-21 20:27:43.710,0,0906585076
23806,2017-02-11 18:45:44.410,0,1210981936
23807,2015-12-10 00:10:02.510,1,1406486390
23808,2017-01-23 21:18:31.850,1,1408048022
23809,2017-08-12 14:24:25.730,1,1103601104
23810,2019-07-18 04:09:26.970,1,1312915267
23811,2018-10-12 23:39:15.380,0,1407853870
23812,2016-04-08 09:09:42.070,1,1305334159
23813,2018-11-04 08:32:30.660,1,1307296268
23814,2017-04-06 10:27:16.360,1,1202133775
23815,2019-10-30 16:59:38.830,1,1206750052
23816,2017-11-03 21:14:46.000,1,1011454997
23817,2019-07-12 12:37:53.400,0,1301224910
23818,2015-08-19 19:58:42.210,0,1506551877
23819,2016-12-12 01:15:50.050,0,0604393673
23820,2019-09-30 00:36:28.160,0,1103865240
23821,2020-12-15 04:55:38.290,0,0809413501
23822,2016-08-21 04:46:32.110,1,1504185624
23823,2017-07-17 14:03:15.710,0,1412904263
23824,2019-04-04 22:41:40.860,1,1207940929
23825,2017-01-29 18:32:39.660,1,0911919194
23826,2015-11-25 22:30:37.110,1,1409266660
23827,2018-06-18 16:11:03.690,1,1500239731
23828,2018-02-11 18:57:52.110,0,1404140860
23829,2017-12-05 01:12:54.910,0,1310391140
23830,2015-10-22 09:05:04.660,1,1000699222
23831,2019-08-12 02:03:31.870,0,1504141828
23832,2019-12-09 05:35:26.070,1,1207691695
23833,2018-02-02 07:49:46.650,1,1410839912
23834,2017-02-03 04:51:43.750,0,1106814620
23835,2017-09-11 11:30:25.440,0,1309663670
23836,2013-10-19 16:26:15.710,0,1208084522
23837,2019-10-09 17:40:45.510,1,1504267092
23838,2014-01-16 05:08:12.360,0,1507121731
23839,2020-07-26 03:19:25.500,1,1500278756
23840,2014-05-04 06:55:53.060,0,0900508804
23841,2018-12-29 12:01:46.910,0,1201646206
23842,2018-06-02 21:52:59.390,0,1507155045
23843,2014-10-02 22:05:40.940,0,1107234863
23844,2019-11-25 06:31:52.360,0,1504721763
23845,2013-12-20 06:36:38.370,1,0904427022
23846,2017-10-01 15:43:28.350,0,1407459679
23847,2015-06-08 02:22:32.970,0,1505393656
23848,2019-08-15 12:12:50.180,0,1501010201
23849,2016-07-18 19:42:25.210,0,1000661030
23850,2017-09-06 11:23:04.640,0,1501647409
23851,2015-09-14 16:27:05.250,0,1306180881
23852,2019-11-23 01:46:34.840,0,1504220326
23853,2015-05-27 03:35:40.880,0,1409678968
23854,2020-12-04 04:11:55.150,1,1508511895
23855,2018-12-18 23:38:01.060,1,0300947608
23856,2016-12-02 05:14:17.360,0,1011910409
23857,2020-11-23 12:47:44.490,0,1503132381
23858,2020-09-11 12:55:22.070,1,0709261380
23859,2019-04-25 13:28:25.930,1,1402810601
23860,2018-07-27 21:57:06.600,1,1501385565
23861,2019-08-27 02:34:40.720,0,1506063880
23862,2018-10-28 05:12:10.410,0,1104477704
23863,2020-02-19 20:05:36.940,1,1501263562
23864,2015-04-03 05:19:21.070,1,1503338760
23865,2020-12-06 02:05:55.100,0,1007958004
23866,2019-11-04 18:03:49.310,1,1306908580
23867,2019-03-07 01:19:55.420,0,0909353207
23868,2015-03-13 03:40:46.900,1,1506112280
23869,2020-07-25 22:56:50.920,0,1200987824
23870,2019-06-23 00:33:23.120,1,1500431741
23871,2019-01-26 03:34:00.490,0,1403881969
23872,2018-12-06 07:29:41.040,1,1210150116
23873,2016-01-24 16:39:16.720,1,0205661611
23874,2016-01-20 18:19:56.980,0,1507633641
23875,2014-03-13 12:34:41.240,0,1507554424
23876,2015-12-25 07:02:38.900,0,1309055089
23877,2015-05-01 06:40:51.160,0,1406319461
23878,2018-08-23 07:31:23.360,0,1504895126
23879,2018-09-25 16:05:02.480,0,1410216745
23880,2020-04-30 02:49:11.310,1,1411919058
23881,2013-11-29 20:08:04.130,0,1412506189
23882,2019-11-04 03:58:13.510,0,0906509445
23883,2015-01-05 23:15:26.890,0,1400453132
23884,2013-09-09 13:49:50.260,1,1408866438
23885,2013-07-19 16:37:59.400,1,1509835081
23886,2020-09-19 00:16:57.040,0,1404416561
23887,2017-12-25 01:59:45.190,1,1308707109
23888,2018-03-01 03:37:51.500,0,0309479952
23889,2019-02-16 05:13:42.700,0,0707543568
23890,2014-03-22 06:16:08.080,0,1404646219
23891,2013-11-26 03:38:31.220,1,1408232739
23892,2020-01-28 04:45:23.450,1,1504068813
23893,2015-09-23 15:39:46.430,1,1202784886
23894,2015-06-11 05:22:18.890,1,0612787865
23895,2015-09-08 04:21:12.340,1,0707467894
23896,2013-08-13 06:49:36.500,0,0903091479
23897,2019-04-14 01:47:22.450,0,1506885067
23898,2020-07-01 16:46:19.880,1,1312810034
23899,2019-12-20 04:25:57.260,1,1504729704
23900,2015-02-15 12:32:49.070,1,1500653838
23901,2019-07-28 14:23:32.930,1,1501731249
23902,2013-09-06 22:41:46.060,1,1309140552
23903,2020-01-20 13:15:59.270,0,0507195521
23904,2018-01-26 19:09:02.100,1,1005691645
23905,2019-08-12 07:49:04.160,0,1503971837
23906,2017-10-09 08:57:24.210,1,1300845014
23907,2017-04-10 09:07:18.110,1,1507123427
23908,2020-05-06 09:15:43.900,1,1502406193
23909,2020-03-04 15:37:13.910,1,1000990952
23910,2016-06-05 16:35:22.160,1,0711830924
23911,2015-01-13 22:33:26.190,1,1109140982
23912,2015-09-13 05:16:21.120,0,1502466417
23913,2015-05-29 20:50:19.590,1,1302905817
23914,2019-12-26 10:39:14.620,0,1207971123
23915,2018-02-07 01:49:02.470,1,1500137599
23916,2020-10-22 22:36:27.220,0,1208864494
23917,2017-04-03 05:56:43.510,0,1408462368
23918,2019-11-22 06:15:46.670,1,1506688970
23919,2015-02-24 12:41:21.660,0,0308097986
23920,2013-08-29 01:48:58.060,0,1310047595
23921,2015-04-22 16:04:04.120,0,1306262939
23922,2014-06-17 21:42:03.920,0,1101845769
23923,2017-01-24 22:27:04.210,1,1009781290
23924,2019-10-16 16:40:42.840,0,1200281599
23925,2019-01-06 20:54:51.890,1,1209409635
23926,2019-12-29 22:48:37.050,0,1302810703
23927,2016-08-24 15:49:54.600,1,1210277610
23928,2014-01-25 11:16:57.830,1,1311274139
23929,2013-10-24 13:58:44.640,0,1209318213
23930,2014-01-10 05:45:04.740,1,1105149537
23931,2017-09-12 05:15:16.450,0,1404658948
23932,2015-10-30 13:54:31.290,1,0604550880
23933,2019-09-04 03:05:26.110,0,0012736248
23934,2017-01-20 03:32:13.410,0,1406019339
23935,2014-03-15 12:25:38.370,1,1406345845
23936,2013-09-03 21:26:18.070,1,1100204689
23937,2020-10-14 14:42:14.250,0,1111850601
23938,2017-12-10 04:06:24.800,1,1405906268
23939,2015-01-29 06:00:46.100,1,1208197387
23940,2016-10-10 07:40:35.190,0,0800397825
23941,2016-11-20 15:09:38.930,0,1509672442
23942,2018-08-20 16:44:01.290,1,1410160413
23943,2018-12-27 12:00:37.600,1,1500394437
23944,2016-02-22 12:38:20.540,1,1011506917
23945,2020-03-08 07:42:41.890,0,1204307458
23946,2019-03-15 22:22:10.100,1,1408474558
23947,2018-02-10 07:55:03.850,0,1508292749
23948,2016-09-28 05:00:31.810,1,1300969070
23949,2018-05-04 03:33:16.430,1,1410093133
23950,2015-11-16 05:44:45.120,1,1506960496
23951,2017-05-12 00:52:52.990,0,1502854732
23952,2020-05-22 19:31:35.790,0,1302336533
23953,2018-10-18 04:04:58.210,0,1303412200
23954,2019-10-03 02:36:59.200,0,1407299777
23955,2020-10-25 20:28:44.960,1,1208504809
23956,2018-07-22 16:41:29.010,1,1503284878
23957,2017-08-13 00:14:41.860,1,1011238412
23958,2013-09-15 20:35:16.420,1,1209222833
23959,2020-01-20 22:14:10.210,1,0909330438
23960,2020-08-13 09:00:27.120,1,0605735083
23961,2014-07-27 17:07:29.610,1,1508852223
23962,2016-08-25 21:50:20.270,0,1012576477
23963,2019-12-23 19:16:59.250,1,1304061265
23964,2019-08-05 09:52:09.160,1,1401701708
23965,2019-09-24 11:20:05.710,1,1111339175
23966,2020-03-16 08:38:54.900,0,1210483670
23967,2017-01-09 02:10:55.020,1,0903031119
23968,2019-05-09 17:18:06.180,0,1310484424
23969,2019-03-24 22:13:36.250,1,1504256197
23970,2017-11-15 04:22:44.390,1,1010819302
23971,2013-06-20 07:54:12.960,1,1008448283
23972,2020-04-24 01:50:18.720,0,1406338535
23973,2018-04-05 00:15:00.560,1,1404911997
23974,2019-05-17 05:00:46.470,0,0910909719
23975,2017-10-08 10:39:19.140,0,1512032863
23976,2017-09-01 23:20:02.830,0,0806851523
23977,2016-06-21 09:41:26.320,1,0701224236
23978,2014-05-15 09:48:43.670,0,0709923195
23979,2020-08-09 08:58:00.950,1,1409868231
23980,2020-10-23 22:32:41.790,0,1509930171
23981,2015-04-30 14:53:33.190,1,1506249771
23982,2020-11-26 10:49:22.790,1,0810699989
23983,2016-09-23 07:43:41.410,0,0012216334
23984,2018-12-09 08:13:59.520,1,1504985978
23985,2017-08-31 04:52:11.750,1,1007050279
23986,2018-04-22 09:43:40.670,1,1301670238
23987,2018-01-12 09:49:33.080,0,1405452865
23988,2020-12-02 00:28:26.920,1,1410455087
23989,2017-03-27 07:03:28.460,0,1600160551
23990,2016-08-23 19:44:09.360,1,1109862362
23991,2017-01-21 21:11:36.210,1,1104562229
23992,2020-07-10 18:06:57.820,0,1408087099
23993,2018-11-20 05:52:14.590,0,1011095701
23994,2015-06-17 21:00:18.990,0,1500481150
23995,2015-08-26 14:33:05.580,1,1511129047
23996,2013-09-06 17:19:18.650,0,1502715493
23997,2019-08-28 21:27:02.040,0,1402764423
23998,2020-05-24 02:08:28.440,1,1006659011
23999,2017-05-31 01:18:14.830,1,0902310897
24000,2020-12-22 23:03:46.990,1,1210135413
24001,2015-08-16 20:11:15.080,1,0903720015
24002,2019-10-04 14:36:57.680,1,1112494611
24003,2018-07-07 06:46:55.570,1,1601269802
24004,2013-11-28 23:10:32.030,1,1204838659
24005,2015-11-07 21:50:32.150,1,1504535962
24006,2018-01-17 23:02:34.280,1,1508509231
24007,2015-07-30 19:16:35.220,0,1401015206
24008,2020-06-02 23:04:11.750,0,1510576790
24009,2015-06-06 15:57:40.060,0,1502678540
24010,2016-08-04 21:08:42.120,0,1503349412
24011,2015-07-13 07:00:02.680,0,1400122084
24012,2016-09-09 14:25:58.190,1,1003436306
24013,2014-02-06 11:37:15.470,1,1208028608
24014,2020-03-28 23:41:28.430,0,1503549823
24015,2018-09-25 18:06:53.930,1,1511771810
24016,2014-08-31 06:18:06.820,0,1509892696
24017,2020-12-02 14:06:38.870,1,0907412259
24018,2014-06-26 11:02:59.720,1,1503814286
24019,2015-05-17 04:59:57.410,1,1508225988
24020,2014-11-14 01:36:25.040,1,1509637325
24021,2015-08-14 22:49:21.820,1,1512055649
24022,2017-02-07 01:42:28.100,1,1502546085
24023,2015-07-25 10:14:37.720,0,1400255787
24024,2016-01-11 02:29:26.880,1,1311008245
24025,2014-04-05 07:11:08.180,1,1208053403
24026,2013-12-10 13:47:15.150,0,1509469107
24027,2014-11-14 19:58:04.130,0,1406357626
24028,2016-03-30 03:14:41.570,1,1012063385
24029,2017-03-02 14:27:40.880,1,1511551803
24030,2017-07-13 17:20:00.480,1,1509414374
24031,2019-01-05 01:53:00.790,0,1305208752
24032,2017-01-28 07:32:57.880,1,3108761465
24033,2017-12-15 08:30:28.840,0,1511975785
24034,2020-08-17 09:54:13.970,1,1510599548
24035,2018-08-20 02:21:26.710,1,1112880241
24036,2016-07-27 00:16:35.510,1,1111716362
24037,2015-11-02 04:02:27.220,1,0300344129
24038,2016-04-06 08:33:09.380,0,1402179286
24039,2016-07-13 10:23:27.370,1,1407065436
24040,2020-08-13 05:49:37.470,0,1603024085
24041,2016-03-04 14:27:05.440,0,1109218114
24042,2018-08-11 10:45:21.340,0,1402486890
24043,2018-12-08 08:30:46.860,1,0911197322
24044,2014-02-01 09:54:46.340,1,1410274461
24045,2014-07-24 12:44:06.680,1,1103911276
24046,2013-10-24 06:45:38.010,1,0801929994
24047,2019-11-14 06:29:42.350,0,1403860402
24048,2019-08-24 06:10:46.170,1,1500015527
24049,2017-09-22 02:53:25.060,0,1004384010
24050,2014-06-07 08:14:58.760,0,1409134537
24051,2013-10-05 03:12:39.780,0,0910114202
24052,2018-08-14 10:24:02.320,0,1602258466
24053,2018-06-19 21:08:31.030,0,1407892216
24054,2015-12-27 23:41:49.790,0,0800640407
24055,2018-10-21 00:14:25.170,0,1503284513
24056,2019-07-09 18:28:46.980,1,0701469760
24057,2017-08-22 04:22:19.960,1,1306763997
